country,tourists,percentage,airplane,train,ship,car,month,year
ΠΓΔΜ,394649,13.016,0,393,528,393728,ΙΟΥΝ,2015
Ρωσία,94586,3.12,88600,5,608,5373,ΙΟΥΝ,2015
Λοιπά Κράτη Ευρώπης,58111,1.916,33173,22,721,24195,ΙΟΥΝ,2015
Ιαπωνία,0,0.0,0,0,0,0,ΙΟΥΝ,2015
Ιράν,261,0.00861,0,0,261,0,ΙΟΥΝ,2015
Ισραήλ,6386,0.2106,6386,0,0,0,ΙΟΥΝ,2015
Κίνα,2541,0.08374,2541,0,0,0,ΙΟΥΝ,2015
Λίβανος - Συρία,723,0.02385,723,0,0,0,ΙΟΥΝ,2015
Ν. Κορέα,378,0.01245,378,0,0,0,ΙΟΥΝ,2015
Τουρκία,72928,2.404,5904,2,4397,62625,ΙΟΥΝ,2015
Λοιπά κράτη Μ. Ανατολής,2171,0.0716,2171,0,0,0,ΙΟΥΝ,2015
Λοιπά κράτη Ασίας,4417,0.1456,4417,0,0,0,ΙΟΥΝ,2015
Αίγυπτος - Σουδάν,1826,0.0602,1826,0,0,0,ΙΟΥΝ,2015
Νοτιοαφρικανική Ενωση,5365,0.1769,4933,0,433,0,ΙΟΥΝ,2015
Λοιπά κράτη Αφρικής,335,0.01104,335,0,0,0,ΙΟΥΝ,2015
Αργεντινή,4190,0.1382,4190,0,0,0,ΙΟΥΝ,2015
Βραζιλία,13420,0.4424,13420,0,0,0,ΙΟΥΝ,2015
Μεξικό,1351,0.04453,1351,0,0,0,ΙΟΥΝ,2015
Η.Π.Α.,117383,3.871,115622,0,1760,0,ΙΟΥΝ,2015
Καναδάς,34314,1.132,34314,0,0,0,ΙΟΥΝ,2015
Λοιπά κράτη Αμερικής,6185,0.204,6185,0,0,0,ΙΟΥΝ,2015
Αυστραλία,15782,0.5205,15782,0,0,0,ΙΟΥΝ,2015
Λοιπά κράτη Ωκεανίας,5521,0.182,5521,0,0,0,ΙΟΥΝ,2015
Αυστρία,71976,1.633,70405,0,1570,0,ΙΟΥΛ,2015
Βέλγιο,116411,2.64,115211,0,1199,0,ΙΟΥΛ,2015
Βουλγαρία,259088,5.875,2704,232,7964,248188,ΙΟΥΛ,2015
Γαλλία,251806,5.71,248052,0,3754,0,ΙΟΥΛ,2015
Γερμανία,410401,9.31,380722,27,9298,20354,ΙΟΥΛ,2015
Δανία,73546,1.668,73546,0,0,0,ΙΟΥΛ,2015
Εσθονία,1923,0.04364,1923,0,0,0,ΙΟΥΛ,2015
Ην. Βασίλειο,487350,11.055,485120,0,2230,0,ΙΟΥΛ,2015
Ιρλανδία,10600,0.2405,10600,0,0,0,ΙΟΥΛ,2015
Ισπανία,10182,0.231,9762,0,420,0,ΙΟΥΛ,2015
Ιταλία,223115,5.062,208136,0,14979,0,ΙΟΥΛ,2015
Κροατία,1071,0.02429,1071,0,0,0,ΙΟΥΛ,2015
Κύπρος,72515,1.645,72515,0,0,0,ΙΟΥΛ,2015
Λεττονία,3111,0.07056,3111,0,0,0,ΙΟΥΛ,2015
Λιθουανία,6434,0.146,6197,0,237,0,ΙΟΥΛ,2015
Λουξεμβούργο,3498,0.07935,3498,0,0,0,ΙΟΥΛ,2015
Μάλτα,0,0.0,0,0,0,0,ΙΟΥΛ,2015
Ολλανδία,121382,2.754,117972,0,1924,1486,ΙΟΥΛ,2015
Ουγγαρία,32658,0.7407,27786,4,695,4173,ΙΟΥΛ,2015
Πολωνία,165758,3.76,135570,29,302,29857,ΙΟΥΛ,2015
Πορτογαλία,0,0.0,0,0,0,0,ΙΟΥΛ,2015
Ρουμανία,79890,1.8125,15734,51,6841,57264,ΙΟΥΛ,2015
Σλοβακία,18825,0.427,16737,2,0,2086,ΙΟΥΛ,2015
Σλοβενία,9681,0.2196,847,0,8834,0,ΙΟΥΛ,2015
Σουηδία,83992,1.905,80330,4,402,3257,ΙΟΥΛ,2015
Τσεχία,96983,2.2,96625,0,358,0,ΙΟΥΛ,2015
Φινλανδία,29485,0.669,29450,0,36,0,ΙΟΥΛ,2015
Αλβανία,46298,1.05,2104,0,219,43975,ΙΟΥΛ,2015
Ελβετία,87849,1.993,82752,0,5097,0,ΙΟΥΛ,2015
Νορβηγία,73719,1.672,73465,0,254,0,ΙΟΥΛ,2015
Ισλανδία,612,0.013885,612,0,0,0,ΙΟΥΛ,2015
Ρωσία,84915,1.926,78723,4,2016,4173,ΙΟΥΛ,2015
Σερβία ,182920,4.15,6671,222,0,176026,ΙΟΥΛ,2015
Λοιπά Κράτη Ευρώπης,117401,2.662,21341,91,885,95084,ΙΟΥΛ,2015
Ιαπωνία,1085,0.02461,1085,0,0,0,ΙΟΥΛ,2015
Ιράν,0,0.0,0,0,0,0,ΙΟΥΛ,2015
Ισραήλ,20112,0.4563,19875,0,237,0,ΙΟΥΛ,2015
Κίνα,4753,0.1078,4753,0,0,0,ΙΟΥΛ,2015
Λίβανος - Συρία,2363,0.0536,2363,0,0,0,ΙΟΥΛ,2015
Ν. Κορέα,1788,0.04056,1788,0,0,0,ΙΟΥΛ,2015
Τουρκία,229811,5.21,5404,7,4602,219797,ΙΟΥΛ,2015
Λοιπά κράτη Μ. Ανατολής,11928,0.2705,11928,0,0,0,ΙΟΥΛ,2015
Λοιπά κράτη Ασίας,8067,0.183,5696,2,282,2086,ΙΟΥΛ,2015
Αίγυπτος - Σουδάν,6205,0.1407,6205,0,0,0,ΙΟΥΛ,2015
Νοτιοαφρικανική Ενωση,8424,0.191,8424,0,0,0,ΙΟΥΛ,2015
Λοιπά κράτη Αφρικής,2517,0.0571,2517,0,0,0,ΙΟΥΛ,2015
Αργεντινή,4662,0.1058,4649,0,13,0,ΙΟΥΛ,2015
Βραζιλία,6123,0.1389,6123,0,0,0,ΙΟΥΛ,2015
Μεξικό,2936,0.0666,2936,0,0,0,ΙΟΥΛ,2015
Η.Π.Α.,108277,2.457,107548,0,729,0,ΙΟΥΛ,2015
Καναδάς,20719,0.47,20399,0,320,0,ΙΟΥΛ,2015
Λοιπά κράτη Αμερικής,7141,0.162,6900,0,241,0,ΙΟΥΛ,2015
Αυστραλία,41524,0.942,41461,0,63,0,ΙΟΥΛ,2015
Λοιπά κράτη Ωκεανίας,2166,0.04913,2134,0,31,0,ΙΟΥΛ,2015
Αυστρία,72641,1.455,65605,3,3056,3977,ΑΥΓ,2015
Βέλγιο,112078,2.244,110088,0,1990,0,ΑΥΓ,2015
Βουλγαρία,200374,4.01,5516,182,5602,189075,ΑΥΓ,2015
Γαλλία,385287,7.715,368170,0,17117,0,ΑΥΓ,2015
Γερμανία,536915,10.75,448311,52,24996,63555,ΑΥΓ,2015
Δανία,37283,0.7466,36895,0,389,0,ΑΥΓ,2015
Εσθονία,3858,0.0773,3858,0,0,0,ΑΥΓ,2015
Ην. Βασίλειο,482872,9.67,479555,0,3317,0,ΑΥΓ,2015
Ιρλανδία,20991,0.4204,20708,0,283,0,ΑΥΓ,2015
Ισπανία,29542,0.592,27551,0,1991,0,ΑΥΓ,2015
Ιταλία,500396,10.02,420123,0,80273,0,ΑΥΓ,2015
Κροατία,2640,0.05286,2640,0,0,0,ΑΥΓ,2015
Κύπρος,56731,1.136,56541,0,190,0,ΑΥΓ,2015
Λεττονία,6226,0.1247,6226,0,0,0,ΑΥΓ,2015
Λιθουανία,15569,0.3118,13466,2,0,2101,ΑΥΓ,2015
Λουξεμβούργο,6569,0.1316,6404,0,165,0,ΑΥΓ,2015
Μάλτα,5272,0.1056,4892,0,380,0,ΑΥΓ,2015
Ολλανδία,114968,2.303,111793,0,3176,0,ΑΥΓ,2015
Ουγγαρία,46524,0.9316,39600,6,615,6302,ΑΥΓ,2015
Πολωνία,184920,3.703,178817,5,425,5672,ΑΥΓ,2015
Πορτογαλία,5440,0.10895,4459,0,981,0,ΑΥΓ,2015
Ρουμανία,93108,1.864,22166,66,1758,69117,ΑΥΓ,2015
Σλοβακία,16726,0.335,16726,0,0,0,ΑΥΓ,2015
Σλοβενία,5778,0.1157,4647,0,1131,0,ΑΥΓ,2015
Σουηδία,53677,1.075,52552,0,1124,0,ΑΥΓ,2015
Τσεχία,91322,1.829,91322,0,0,0,ΑΥΓ,2015
Φινλανδία,26332,0.5273,25861,0,471,0,ΑΥΓ,2015
Αλβανία,64513,1.292,1093,3,0,63416,ΑΥΓ,2015
Ελβετία,77318,1.549,65949,0,11369,0,ΑΥΓ,2015
Νορβηγία,33402,0.669,33141,0,261,0,ΑΥΓ,2015
Ισλανδία,690,0.013824,690,0,0,0,ΑΥΓ,2015
Ρωσία,115628,2.316,107548,5,724,7351,ΑΥΓ,2015
Σερβία ,283476,5.676,10424,239,190,272623,ΑΥΓ,2015
Λοιπά Κράτη Ευρώπης,78352,1.569,27485,47,1465,49355,ΑΥΓ,2015
Ιαπωνία,1024,0.02052,1024,0,0,0,ΑΥΓ,2015
Ιράν,2446,0.04898,2446,0,0,0,ΑΥΓ,2015
Ισραήλ,29727,0.595,29727,0,0,0,ΑΥΓ,2015
Κίνα,6936,0.1389,6936,0,0,0,ΑΥΓ,2015
Λίβανος - Συρία,10384,0.208,10242,0,142,0,ΑΥΓ,2015
Ν. Κορέα,1159,0.02321,1159,0,0,0,ΑΥΓ,2015
Τουρκία,181382,3.633,8135,0,7760,165486,ΑΥΓ,2015
Λοιπά κράτη Μ. Ανατολής,9541,0.191,9541,0,0,0,ΑΥΓ,2015
Λοιπά κράτη Ασίας,12265,0.2456,12265,0,0,0,ΑΥΓ,2015
Αίγυπτος - Σουδάν,2384,0.04773,2384,0,0,0,ΑΥΓ,2015
Νοτιοαφρικανική Ενωση,1917,0.0384,1917,0,0,0,ΑΥΓ,2015
Λοιπά κράτη Αφρικής,0,0.0,0,0,0,0,ΑΥΓ,2015
Αργεντινή,4404,0.0882,3882,0,522,0,ΑΥΓ,2015
Βραζιλία,7383,0.1478,7346,0,37,0,ΑΥΓ,2015
Μεξικό,857,0.01715,857,0,0,0,ΑΥΓ,2015
Η.Π.Α.,128313,2.57,128313,0,0,0,ΑΥΓ,2015
Καναδάς,44570,0.8926,44148,0,422,0,ΑΥΓ,2015
Λοιπά κράτη Αμερικής,7057,0.1414,7057,0,0,0,ΑΥΓ,2015
Αυστραλία,42566,0.8525,42566,0,0,0,ΑΥΓ,2015
Λοιπά κράτη Ωκεανίας,5946,0.1191,5266,0,679,0,ΑΥΓ,2015
Αυστρία,71994,1.973,68788,0,3207,0,ΣΕΠΤ,2015
Βέλγιο,89111,2.441,88745,0,366,0,ΣΕΠΤ,2015
Βουλγαρία,224356,6.15,7142,202,6666,210346,ΣΕΠΤ,2015
Γαλλία,241690,6.62,230867,0,4950,5872,ΣΕΠΤ,2015
Γερμανία,558146,15.29,494485,0,19013,44648,ΣΕΠΤ,2015
Δανία,35024,0.9595,35024,0,0,0,ΣΕΠΤ,2015
Εσθονία,7530,0.2063,7530,0,0,0,ΣΕΠΤ,2015
Ην. Βασίλειο,333102,9.125,324533,0,2697,5872,ΣΕΠΤ,2015
Ιρλανδία,7862,0.2155,7648,0,214,0,ΣΕΠΤ,2015
Ισπανία,15380,0.4214,15020,0,360,0,ΣΕΠΤ,2015
Ιταλία,220600,6.043,196571,0,24028,0,ΣΕΠΤ,2015
Κροατία,3136,0.08594,768,0,1534,834,ΣΕΠΤ,2015
Κύπρος,54106,1.482,53960,0,146,0,ΣΕΠΤ,2015
Λεττονία,4953,0.1357,4119,0,0,834,ΣΕΠΤ,2015
Λιθουανία,11457,0.314,11169,0,288,0,ΣΕΠΤ,2015
Λουξεμβούργο,4141,0.11346,3982,0,158,0,ΣΕΠΤ,2015
Μάλτα,0,0.0,0,0,0,0,ΣΕΠΤ,2015
Ολλανδία,103166,2.826,101867,0,1299,0,ΣΕΠΤ,2015
Ουγγαρία,22836,0.6255,18035,2,2297,2502,ΣΕΠΤ,2015
Πολωνία,157570,4.316,147265,9,288,10007,ΣΕΠΤ,2015
Πορτογαλία,3773,0.1034,3704,0,70,0,ΣΕΠΤ,2015
Ρουμανία,82147,2.25,14948,60,2573,64567,ΣΕΠΤ,2015
Σλοβακία,8016,0.2196,8016,0,0,0,ΣΕΠΤ,2015
Σλοβενία,4084,0.1119,3735,0,349,0,ΣΕΠΤ,2015
Σουηδία,46060,1.262,45172,0,888,0,ΣΕΠΤ,2015
Τσεχία,127742,3.5,122734,5,0,5003,ΣΕΠΤ,2015
Φινλανδία,27411,0.751,27411,0,0,0,ΣΕΠΤ,2015
Αλβανία,45769,1.254,0,0,0,45769,ΣΕΠΤ,2015
Ελβετία,51798,1.419,48717,0,3081,0,ΣΕΠΤ,2015
Νορβηγία,44892,1.23,44255,0,637,0,ΣΕΠΤ,2015
Ισλανδία,0,0.0,0,0,0,0,ΣΕΠΤ,2015
Ρωσία,90184,2.47,80981,4,1576,7622,ΣΕΠΤ,2015
Σερβία ,68471,1.876,5513,28,146,62784,ΣΕΠΤ,2015
Λοιπά Κράτη Ευρώπης,24202,0.663,10771,12,1119,12300,ΣΕΠΤ,2015
Ιαπωνία,1833,0.05023,1833,0,0,0,ΣΕΠΤ,2015
Ιράν,5857,0.1605,3472,0,0,2385,ΣΕΠΤ,2015
Ισραήλ,11490,0.3147,10849,0,641,0,ΣΕΠΤ,2015
Κίνα,3498,0.0958,3498,0,0,0,ΣΕΠΤ,2015
Λίβανος - Συρία,4957,0.1359,4957,0,0,0,ΣΕΠΤ,2015
Ν. Κορέα,2199,0.06024,2199,0,0,0,ΣΕΠΤ,2015
Τουρκία,90118,2.469,12514,0,5666,71939,ΣΕΠΤ,2015
Λοιπά κράτη Μ. Ανατολής,2797,0.07666,2797,0,0,0,ΣΕΠΤ,2015
Λοιπά κράτη Ασίας,6437,0.1764,6437,0,0,0,ΣΕΠΤ,2015
Αίγυπτος - Σουδάν,1291,0.03537,1291,0,0,0,ΣΕΠΤ,2015
Νοτιοαφρικανική Ενωση,3083,0.0845,3083,0,0,0,ΣΕΠΤ,2015
Λοιπά κράτη Αφρικής,466,0.01277,466,0,0,0,ΣΕΠΤ,2015
Αργεντινή,4351,0.1192,3672,0,680,0,ΣΕΠΤ,2015
Βραζιλία,13519,0.3704,13519,0,0,0,ΣΕΠΤ,2015
Μεξικό,661,0.01813,661,0,0,0,ΣΕΠΤ,2015
Η.Π.Α.,135079,3.701,135079,0,0,0,ΣΕΠΤ,2015
Καναδάς,26553,0.7275,26553,0,0,0,ΣΕΠΤ,2015
Λοιπά κράτη Αμερικής,7533,0.2064,7533,0,0,0,ΣΕΠΤ,2015
Αυστραλία,22843,0.626,22697,0,146,0,ΣΕΠΤ,2015
Λοιπά κράτη Ωκεανίας,5128,0.1405,5128,0,0,0,ΣΕΠΤ,2015
Αυστρία,19657,1.061,18416,0,1241,0,ΟΚΤ,2015
Βέλγιο,31217,1.685,31144,0,73,0,ΟΚΤ,2015
Βουλγαρία,134177,7.242,2690,114,8197,123175,ΟΚΤ,2015
Γαλλία,148998,8.04,144195,0,4803,0,ΟΚΤ,2015
Γερμανία,345910,18.67,338019,0,6836,1055,ΟΚΤ,2015
Δανία,29886,1.613,29776,0,109,0,ΟΚΤ,2015
Εσθονία,1218,0.06573,1218,0,0,0,ΟΚΤ,2015
Ην. Βασίλειο,193424,10.44,191362,0,2062,0,ΟΚΤ,2015
Ιρλανδία,5882,0.3176,5603,0,279,0,ΟΚΤ,2015
Ισπανία,4589,0.2477,3649,0,941,0,ΟΚΤ,2015
Ιταλία,74276,4.008,66672,0,7604,0,ΟΚΤ,2015
Κροατία,4869,0.263,4869,0,0,0,ΟΚΤ,2015
Κύπρος,39773,2.146,39041,0,731,0,ΟΚΤ,2015
Λεττονία,3987,0.2152,3987,0,0,0,ΟΚΤ,2015
Λιθουανία,3690,0.1992,3690,0,0,0,ΟΚΤ,2015
Λουξεμβούργο,1260,0.068,1260,0,0,0,ΟΚΤ,2015
Μάλτα,391,0.02109,0,0,391,0,ΟΚΤ,2015
Ολλανδία,55094,2.975,53693,0,1401,0,ΟΚΤ,2015
Ουγγαρία,10624,0.573,5976,3,553,4092,ΟΚΤ,2015
Πολωνία,33309,1.798,25786,6,1042,6476,ΟΚΤ,2015
Πορτογαλία,955,0.05154,882,0,73,0,ΟΚΤ,2015
Ρουμανία,39413,2.127,9079,26,1513,28796,ΟΚΤ,2015
Σλοβακία,1490,0.08044,249,1,0,1240,ΟΚΤ,2015
Σλοβενία,586,0.03162,363,0,222,0,ΟΚΤ,2015
Σουηδία,44274,2.39,44128,0,146,0,ΟΚΤ,2015
Τσεχία,44206,2.387,39909,3,1402,2893,ΟΚΤ,2015
Φινλανδία,22364,1.207,22364,0,0,0,ΟΚΤ,2015
Αλβανία,36019,1.944,3986,0,0,32033,ΟΚΤ,2015
Ελβετία,48419,2.613,45171,0,3248,0,ΟΚΤ,2015
Νορβηγία,29556,1.596,29556,0,0,0,ΟΚΤ,2015
Ισλανδία,0,0.0,0,0,0,0,ΟΚΤ,2015
Ρωσία,53783,2.902,51576,2,0,2204,ΟΚΤ,2015
Λοιπά Κράτη Ευρώπης,21860,1.18,19450,0,481,1929,ΟΚΤ,2015
Ιαπωνία,404,0.02182,404,0,0,0,ΟΚΤ,2015
Ιράν,0,0.0,0,0,0,0,ΟΚΤ,2015
Ισραήλ,16310,0.8804,16310,0,0,0,ΟΚΤ,2015
Κίνα,7725,0.417,7725,0,0,0,ΟΚΤ,2015
Λίβανος - Συρία,589,0.0318,589,0,0,0,ΟΚΤ,2015
Ν. Κορέα,5870,0.317,5476,0,394,0,ΟΚΤ,2015
Τουρκία,92037,4.97,9546,0,3900,78591,ΟΚΤ,2015
Λοιπά κράτη Μ. Ανατολής,4378,0.2363,4378,0,0,0,ΟΚΤ,2015
Λοιπά κράτη Ασίας,3962,0.2139,3962,0,0,0,ΟΚΤ,2015
Αίγυπτος - Σουδάν,3463,0.1869,3463,0,0,0,ΟΚΤ,2015
Νοτιοαφρικανική Ενωση,1540,0.0831,1278,0,262,0,ΟΚΤ,2015
Λοιπά κράτη Αφρικής,1036,0.0559,1036,0,0,0,ΟΚΤ,2015
Αργεντινή,2743,0.1481,2743,0,0,0,ΟΚΤ,2015
Βραζιλία,5806,0.3135,5806,0,0,0,ΟΚΤ,2015
Μεξικό,2963,0.1599,2963,0,0,0,ΟΚΤ,2015
Η.Π.Α.,51148,2.762,50930,0,218,0,ΟΚΤ,2015
Καναδάς,10114,0.546,10114,0,0,0,ΟΚΤ,2015
Λοιπά κράτη Αμερικής,4088,0.2207,3652,0,436,0,ΟΚΤ,2015
Αυστραλία,13624,0.7354,13624,0,0,0,ΟΚΤ,2015
Λοιπά κράτη Ωκεανίας,3749,0.2024,3749,0,0,0,ΟΚΤ,2015
Αυστρία,1876,0.2925,1689,0,187,0,ΝΟΕΜΒ,2015
Βέλγιο,8547,1.332,8471,0,76,0,ΝΟΕΜΒ,2015
Βουλγαρία,107208,16.72,2816,84,1813,102495,ΝΟΕΜΒ,2015
Γαλλία,17995,2.805,17725,0,270,0,ΝΟΕΜΒ,2015
Γερμανία,47207,7.36,44278,0,2127,802,ΝΟΕΜΒ,2015
Δανία,2458,0.383,2458,0,0,0,ΝΟΕΜΒ,2015
Εσθονία,496,0.0774,496,0,0,0,ΝΟΕΜΒ,2015
Ην. Βασίλειο,53142,8.28,50859,0,513,1769,ΝΟΕΜΒ,2015
Ιρλανδία,1117,0.1741,979,0,137,0,ΝΟΕΜΒ,2015
Ισπανία,3164,0.4932,3120,0,44,0,ΝΟΕΜΒ,2015
Ιταλία,23167,3.611,19148,0,4019,0,ΝΟΕΜΒ,2015
Κροατία,298,0.04642,0,0,298,0,ΝΟΕΜΒ,2015
Κύπρος,32554,5.074,32554,0,0,0,ΝΟΕΜΒ,2015
Λεττονία,0,0.0,0,0,0,0,ΝΟΕΜΒ,2015
Λιθουανία,768,0.1197,496,0,271,0,ΝΟΕΜΒ,2015
Λουξεμβούργο,525,0.08185,525,0,0,0,ΝΟΕΜΒ,2015
Μάλτα,231,0.036,0,0,231,0,ΝΟΕΜΒ,2015
Ολλανδία,5973,0.931,5288,0,685,0,ΝΟΕΜΒ,2015
Ουγγαρία,3248,0.5063,1986,0,347,916,ΝΟΕΜΒ,2015
Πολωνία,16786,2.617,11493,4,136,5153,ΝΟΕΜΒ,2015
Πορτογαλία,320,0.0499,320,0,0,0,ΝΟΕΜΒ,2015
Ρουμανία,21130,3.295,8464,8,2465,10192,ΝΟΕΜΒ,2015
Σλοβακία,496,0.0774,496,0,0,0,ΝΟΕΜΒ,2015
Σλοβενία,0,0.0,0,0,0,0,ΝΟΕΜΒ,2015
Σουηδία,2933,0.4573,2858,0,76,0,ΝΟΕΜΒ,2015
Τσεχία,1976,0.308,1976,0,0,0,ΝΟΕΜΒ,2015
Φινλανδία,2363,0.3684,2363,0,0,0,ΝΟΕΜΒ,2015
Αλβανία,23894,3.725,717,0,0,23177,ΝΟΕΜΒ,2015
Ελβετία,2202,0.3433,1277,0,924,0,ΝΟΕΜΒ,2015
Νορβηγία,574,0.0895,574,0,0,0,ΝΟΕΜΒ,2015
Ισλανδία,0,0.0,0,0,0,0,ΝΟΕΜΒ,2015
Ρωσία,8467,1.32,7083,0,407,977,ΝΟΕΜΒ,2015
Σερβία ,3521,0.549,1567,0,0,1954,ΝΟΕΜΒ,2015
Λοιπά Κράτη Ευρώπης,4344,0.6772,3521,0,136,687,ΝΟΕΜΒ,2015
Ιαπωνία,1945,0.3032,1945,0,0,0,ΝΟΕΜΒ,2015
Ιράν,724,0.11285,724,0,0,0,ΝΟΕΜΒ,2015
Ισραήλ,2565,0.4,2035,0,530,0,ΝΟΕΜΒ,2015
Κίνα,4713,0.735,4713,0,0,0,ΝΟΕΜΒ,2015
Λίβανος - Συρία,4038,0.6294,4038,0,0,0,ΝΟΕΜΒ,2015
Ν. Κορέα,3549,0.553,3549,0,0,0,ΝΟΕΜΒ,2015
Τουρκία,67766,10.56,6935,0,5313,55517,ΝΟΕΜΒ,2015
Λοιπά κράτη Μ. Ανατολής,2735,0.4263,2735,0,0,0,ΝΟΕΜΒ,2015
Λοιπά κράτη Ασίας,6474,1.009,6358,0,116,0,ΝΟΕΜΒ,2015
Αίγυπτος - Σουδάν,3053,0.4758,3053,0,0,0,ΝΟΕΜΒ,2015
Νοτιοαφρικανική Ενωση,468,0.073,468,0,0,0,ΝΟΕΜΒ,2015
Λοιπά κράτη Αφρικής,1486,0.2317,1486,0,0,0,ΝΟΕΜΒ,2015
Αργεντινή,1689,0.2632,1689,0,0,0,ΝΟΕΜΒ,2015
Βραζιλία,3183,0.4963,3183,0,0,0,ΝΟΕΜΒ,2015
Μεξικό,0,0.0,0,0,0,0,ΝΟΕΜΒ,2015
Η.Π.Α.,21682,3.38,21547,0,136,0,ΝΟΕΜΒ,2015
Καναδάς,4780,0.745,4780,0,0,0,ΝΟΕΜΒ,2015
Λοιπά κράτη Αμερικής,2999,0.4675,2999,0,0,0,ΝΟΕΜΒ,2015
Αυστραλία,8381,1.307,6231,0,381,1769,ΝΟΕΜΒ,2015
Λοιπά κράτη Ωκεανίας,724,0.11285,724,0,0,0,ΝΟΕΜΒ,2015
Αυστρία,3239,0.664,3004,0,235,0,ΔΕΚΕΜ,2015
Βέλγιο,6107,1.252,3303,0,114,2691,ΔΕΚΕΜ,2015
Βουλγαρία,42176,8.64,1337,29,5522,35288,ΔΕΚΕΜ,2015
Γαλλία,12845,2.633,12511,0,334,0,ΔΕΚΕΜ,2015
Γερμανία,30270,6.203,27865,0,2405,0,ΔΕΚΕΜ,2015
Δανία,2103,0.431,1987,0,116,0,ΔΕΚΕΜ,2015
Εσθονία,467,0.09564,467,0,0,0,ΔΕΚΕΜ,2015
Ην. Βασίλειο,26781,5.49,26271,0,510,0,ΔΕΚΕΜ,2015
Ιρλανδία,603,0.12366,603,0,0,0,ΔΕΚΕΜ,2015
Ισπανία,4043,0.8286,4043,0,0,0,ΔΕΚΕΜ,2015
Ιταλία,13049,2.674,9373,0,3676,0,ΔΕΚΕΜ,2015
Κροατία,120,0.02458,0,0,120,0,ΔΕΚΕΜ,2015
Κύπρος,24319,4.984,24319,0,0,0,ΔΕΚΕΜ,2015
Λεττονία,237,0.04855,237,0,0,0,ΔΕΚΕΜ,2015
Λιθουανία,1206,0.2472,381,0,149,675,ΔΕΚΕΜ,2015
Λουξεμβούργο,427,0.0875,427,0,0,0,ΔΕΚΕΜ,2015
Μάλτα,0,0.0,0,0,0,0,ΔΕΚΕΜ,2015
Ολλανδία,7711,1.58,7109,0,603,0,ΔΕΚΕΜ,2015
Ουγγαρία,1659,0.34,1059,0,407,193,ΔΕΚΕΜ,2015
Πολωνία,8072,1.654,5530,2,0,2539,ΔΕΚΕΜ,2015
Πορτογαλία,171,0.03513,171,0,0,0,ΔΕΚΕΜ,2015
Ρουμανία,10965,2.248,3905,6,401,6653,ΔΕΚΕΜ,2015
Σλοβακία,0,0.0,0,0,0,0,ΔΕΚΕΜ,2015
Σλοβενία,0,0.0,0,0,0,0,ΔΕΚΕΜ,2015
Σουηδία,2977,0.6104,2977,0,0,0,ΔΕΚΕΜ,2015
Τσεχία,1900,0.3894,525,1,120,1254,ΔΕΚΕΜ,2015
Φινλανδία,606,0.1243,502,0,104,0,ΔΕΚΕΜ,2015
Αλβανία,53292,10.92,2668,0,266,50358,ΔΕΚΕΜ,2015
Ελβετία,2285,0.4683,2285,0,0,0,ΔΕΚΕΜ,2015
Νορβηγία,1541,0.316,1541,0,0,0,ΔΕΚΕΜ,2015
Ισλανδία,0,0.0,0,0,0,0,ΔΕΚΕΜ,2015
Ρωσία,9190,1.884,9041,0,149,0,ΔΕΚΕΜ,2015
Σερβία ,3923,0.804,893,0,0,3030,ΔΕΚΕΜ,2015
Λοιπά Κράτη Ευρώπης,2867,0.5874,1453,0,0,1414,ΔΕΚΕΜ,2015
Ιαπωνία,237,0.04855,237,0,0,0,ΔΕΚΕΜ,2015
Ιράν,478,0.0979,478,0,0,0,ΔΕΚΕΜ,2015
Ισραήλ,1099,0.2252,1099,0,0,0,ΔΕΚΕΜ,2015
Κίνα,3522,0.7217,3522,0,0,0,ΔΕΚΕΜ,2015
Λίβανος - Συρία,879,0.1802,879,0,0,0,ΔΕΚΕΜ,2015
Ν. Κορέα,1972,0.4043,1972,0,0,0,ΔΕΚΕΜ,2015
Τουρκία,73336,15.03,11063,0,1956,60317,ΔΕΚΕΜ,2015
Λοιπά κράτη Μ. Ανατολής,3444,0.706,3444,0,0,0,ΔΕΚΕΜ,2015
Λοιπά κράτη Ασίας,1152,0.2362,908,0,244,0,ΔΕΚΕΜ,2015
Αίγυπτος - Σουδάν,209,0.04282,209,0,0,0,ΔΕΚΕΜ,2015
Νοτιοαφρικανική Ενωση,1643,0.3367,1643,0,0,0,ΔΕΚΕΜ,2015
Λοιπά κράτη Αφρικής,618,0.1267,618,0,0,0,ΔΕΚΕΜ,2015
Αργεντινή,941,0.1927,941,0,0,0,ΔΕΚΕΜ,2015
Βραζιλία,467,0.09564,467,0,0,0,ΔΕΚΕΜ,2015
Μεξικό,1096,0.2246,1096,0,0,0,ΔΕΚΕΜ,2015
Η.Π.Α.,18828,3.86,18828,0,0,0,ΔΕΚΕΜ,2015
Καναδάς,2859,0.586,2859,0,0,0,ΔΕΚΕΜ,2015
Λοιπά κράτη Αμερικής,581,0.119,581,0,0,0,ΔΕΚΕΜ,2015
Αυστραλία,5418,1.11,5418,0,0,0,ΔΕΚΕΜ,2015
Λοιπά κράτη Ωκεανίας,538,0.11017,237,0,0,301,ΔΕΚΕΜ,2015
